,label,pathway,N cells,mean_repair,ci95_low,ci95_high
72,143B,NHEJ,3,0.9917182974219322,0.5977646544575691,1.4738123029470442
73,143B,NHEJ,4,1.0000888063311577,0.6564435303211212,1.4517891705036163
74,143B,NHEJ,5,1.0057293249964714,0.6869813039898872,1.4582552582025528
75,143B,NHEJ,10,0.9999303069114686,0.7671121940016746,1.2532191306352616
76,143B,NHEJ,20,0.9995408347249031,0.8300694093108177,1.2030517727136611
77,143B,NHEJ,30,0.998459145963192,0.858879154920578,1.1468198031187058
78,143B,NHEJ,100,0.9994318315386772,0.9212354332208633,1.0846275746822358
79,143B,NHEJ,500,0.998198475599289,0.9613799512386322,1.0360930413007736
80,ALLSIL,BER_8oxoG_C,1,0.8841319400725015,0.8,0.9635036496350365
81,ALLSIL,BER_8oxoG_C,2,0.8837672072209161,0.8307144305044399,0.9376463736994959
82,ALLSIL,BER_8oxoG_C,3,0.885157506717546,0.839656250674282,0.927243658700372
83,ALLSIL,BER_8oxoG_C,4,0.8842650961636267,0.8461100222376333,0.9212327044114847
84,ALLSIL,BER_8oxoG_C,5,0.8839780392381781,0.8496422230561982,0.9176715025691872
85,ALLSIL,BER_8oxoG_C,10,0.8839583348544572,0.8614211861789947,0.9085308505434364
86,ALLSIL,BER_8oxoG_C,20,0.8843237365746349,0.8657384856569971,0.90167634248458
87,ALLSIL,BER_8oxoG_C,30,0.8845265814806426,0.8709280228959031,0.8986982005926678
88,ALLSIL,BER_8oxoG_C,100,0.8844082753351257,0.8767432701734692,0.8910897245947341
89,ALLSIL,BER_8oxoG_C,500,0.8843808326509833,0.8809601072685692,0.8877080238314944
90,ALLSIL,BER_A_8oxoG,1,0.7358097393715116,0.30578512396694213,0.8782201405152225
91,ALLSIL,BER_A_8oxoG,2,0.7422809717179417,0.5098397574908823,0.8526894565819072
92,ALLSIL,BER_A_8oxoG,3,0.7365102870033629,0.5536568159279762,0.8332852734495744
93,ALLSIL,BER_A_8oxoG,4,0.7422537946542558,0.6135702654272155,0.8288127065838716
94,ALLSIL,BER_A_8oxoG,5,0.7394181156266809,0.6172271515718102,0.8228847253201126
95,ALLSIL,BER_A_8oxoG,10,0.7387476796836147,0.6573845546082054,0.8018364151512338
96,ALLSIL,BER_A_8oxoG,20,0.7385090842542724,0.6821990378383279,0.7868398205951258
97,ALLSIL,BER_A_8oxoG,30,0.7388058765277207,0.6908671000327694,0.7778415915464668
98,ALLSIL,BER_A_8oxoG,100,0.7377176928072234,0.7132055151305573,0.760926586894591
99,ALLSIL,BER_A_8oxoG,500,0.738578817531423,0.7280253150287673,0.7487849853203608
100,ALLSIL,BER_Hx,1,0.865757254513418,0.7354570637119113,0.9702479338842975
101,ALLSIL,BER_Hx,2,0.8662608595965855,0.7819928822100023,0.945648458861546
102,ALLSIL,BER_Hx,3,0.867039364741779,0.7988386854301094,0.9350252270444082
103,ALLSIL,BER_Hx,4,0.8662447921679953,0.8023925760792767,0.9221091711636118
104,ALLSIL,BER_Hx,5,0.8678078298919603,0.8154550659682955,0.9173176285070281
105,ALLSIL,BER_Hx,10,0.8660287675391529,0.8270059761923683,0.9031587001278933
106,ALLSIL,BER_Hx,20,0.8676727918913464,0.8417103324325126,0.8915438057674768
107,ALLSIL,BER_Hx,30,0.8662746333246171,0.8454954874202478,0.8856718726720486
108,ALLSIL,BER_Hx,100,0.8663147605533863,0.8543788880840152,0.8775611884158643
109,ALLSIL,BER_Hx,500,0.866654368647411,0.8614163218597577,0.8720109717036602
110,ALLSIL,BER_UG,1,0.9971522892140283,0.9856938483547926,1.0
111,ALLSIL,BER_UG,2,0.9972231182857539,0.990905509744644,1.0
112,ALLSIL,BER_UG,3,0.9972550511008412,0.9891999886356257,1.0
113,ALLSIL,BER_UG,4,0.9972593764574503,0.9881465517241379,0.9998857511131942
114,ALLSIL,BER_UG,5,0.9972780420297196,0.9895894602222541,0.9997956403269754
115,ALLSIL,BER_UG,10,0.9972482867496693,0.9929276816856335,0.9990928628544377
116,ALLSIL,BER_UG,20,0.9973123840473321,0.9946608914179893,0.9987865176430807
117,ALLSIL,BER_UG,30,0.997318374483247,0.9952471518481533,0.9985766948809368
118,ALLSIL,BER_UG,100,0.9972950985126571,0.9962750593655786,0.9980819237374249
119,ALLSIL,BER_UG,500,0.9973006405080821,0.9968743506863718,0.9976805976073443
120,ALLSIL,DR_O6MeG,1,0.2231271725182228,0.13793103448275862,0.40160642570281124
121,ALLSIL,DR_O6MeG,2,0.22359424368133698,0.15853666288530746,0.33246884835310836
122,ALLSIL,DR_O6MeG,3,0.22571786196873692,0.1718238096543931,0.30871814388938407
123,ALLSIL,DR_O6MeG,4,0.22232712539682337,0.17078540767746456,0.29874182689154827
124,ALLSIL,DR_O6MeG,5,0.22348489168455735,0.17787031089198937,0.28203054478975725
125,ALLSIL,DR_O6MeG,10,0.22338503441342233,0.1918331287792205,0.26380450525699883
126,ALLSIL,DR_O6MeG,20,0.22302149970840288,0.1970053624836279,0.2502384396071387
127,ALLSIL,DR_O6MeG,30,0.2229554671038146,0.20241332810556642,0.24511064389107018
128,ALLSIL,DR_O6MeG,100,0.223450948554923,0.2114425290592773,0.23644443424634495
129,ALLSIL,DR_O6MeG,500,0.2232358995195187,0.21791550418921146,0.22868641565729111
130,ALLSIL,MMR,1,0.31911407464218755,0.11514923671696112,0.549618320610687
131,ALLSIL,MMR,2,0.31639486103849473,0.16799939085756663,0.48008086917562726
132,ALLSIL,MMR,3,0.3220459496157644,0.19277558707160505,0.45520190823600226
133,ALLSIL,MMR,4,0.320008924256362,0.20864773498649564,0.435778229376928
134,ALLSIL,MMR,5,0.31897520331588286,0.22107531717600512,0.4273010248840524
135,ALLSIL,MMR,10,0.3175903121693251,0.24742678446046068,0.39020297478946625
136,ALLSIL,MMR,20,0.319294056043841,0.27068799575594854,0.3690051000528709
137,ALLSIL,MMR,30,0.31895009308485256,0.27582793148837254,0.36004002852175054
138,ALLSIL,MMR,100,0.31845502210244175,0.2969858070624301,0.3409025651977312
139,ALLSIL,MMR,500,0.3193816786457234,0.30953579299512524,0.3294227733374601
140,ALLSIL,NER,1,0.11135740659944714,0.030998140573501587,0.29629629850387573
141,ALLSIL,NER,2,0.11336101500876247,0.044273349549621345,0.2558679975569248
142,ALLSIL,NER,3,0.11278043786995112,0.05279720071703196,0.21347190812230105
143,ALLSIL,NER,4,0.11337694068439305,0.0579211438074708,0.2075561176985502
144,ALLSIL,NER,5,0.11175507943332195,0.06187933124601841,0.1850048776715993
145,ALLSIL,NER,10,0.11233224890753626,0.07515173181891441,0.16056921668350696
146,ALLSIL,NER,20,0.11204946795850992,0.08285761196166277,0.14450779110193251
147,ALLSIL,NER,30,0.11210734919458627,0.08824661988765001,0.13848785497248173
148,ALLSIL,NER,100,0.11182600960880518,0.09800339099019766,0.1257568359375
149,ALLSIL,NER,500,0.11180246557295323,0.10580220967531204,0.11807854324579238
150,ALLSIL,NHEJ,1,0.841618062376976,0.3218390941619873,1.6764706373214722
151,ALLSIL,NHEJ,2,0.8645056546628476,0.4599810287356377,1.3812168955802915
152,ALLSIL,NHEJ,3,0.8707406554818153,0.5233030274510384,1.3469658136367797
153,ALLSIL,NHEJ,4,0.8594615405499935,0.5511796116828919,1.2375043958425522
154,ALLSIL,NHEJ,5,0.8634756156504154,0.5893293678760528,1.1967079311609268
155,ALLSIL,NHEJ,10,0.865296881556511,0.6581874817609787,1.0870193392038345
156,ALLSIL,NHEJ,20,0.8660500499010086,0.7130429714918136,1.0189719378948212
157,ALLSIL,NHEJ,30,0.8625445053577423,0.7497529417276383,0.9899467885494232
158,ALLSIL,NHEJ,100,0.8631187754273415,0.795357970893383,0.9323260948061943
159,ALLSIL,NHEJ,500,0.864928828060627,0.8337272673845291,0.8955084636807442
160,C8166,BER_8oxoG_C,1,0.8875184348431799,0.764102564102564,0.9737038073908175
161,C8166,BER_8oxoG_C,2,0.8841280679393186,0.7999969500750751,0.9511547858381906
162,C8166,BER_8oxoG_C,3,0.8873354787362865,0.8203543199593356,0.938441311152368
163,C8166,BER_8oxoG_C,4,0.8873655481315512,0.8278457726035956,0.9346787089733415
164,C8166,BER_8oxoG_C,5,0.8870207272204218,0.8356448170352458,0.926048021374172
165,C8166,BER_8oxoG_C,10,0.88689726678995,0.8532327527298396,0.9185652280377261
166,C8166,BER_8oxoG_C,20,0.887466208293285,0.8625259443535966,0.9085105202603485
167,C8166,BER_8oxoG_C,30,0.8866617801943961,0.8672245662245701,0.9065274711057587
168,C8166,BER_8oxoG_C,100,0.8872375126901098,0.8756446985299859,0.897664569021081
169,C8166,BER_8oxoG_C,500,0.886843234172148,0.8820731690473579,0.8916551126745506
170,C8166,BER_A_8oxoG,1,0.48772089638428145,0.15384615384615385,0.758746081504702
171,C8166,BER_A_8oxoG,2,0.4901924215089329,0.2661263364238446,0.6893210100785908
172,C8166,BER_A_8oxoG,3,0.4855577775003913,0.29417842955919493,0.6541873245983661
173,C8166,BER_A_8oxoG,4,0.4895756803659881,0.3229136501979796,0.6352531374141018
174,C8166,BER_A_8oxoG,5,0.4895996798103772,0.3404946702275989,0.6229372019940853
175,C8166,BER_A_8oxoG,10,0.48624849271059956,0.3838580175452723,0.5830679268853789
176,C8166,BER_A_8oxoG,20,0.4894788128665239,0.4154919580218293,0.5578530451212862
177,C8166,BER_A_8oxoG,30,0.4884528463645503,0.429160882850938,0.5455862136427289
178,C8166,BER_A_8oxoG,100,0.48825685379867323,0.45884128570646254,0.5203479923441797
179,C8166,BER_A_8oxoG,500,0.4880193164928594,0.47363404194023084,0.5015313496503669
180,C8166,BER_Hx,1,0.8419805178831832,0.55,0.9814126394052045
181,C8166,BER_Hx,2,0.8430501446929913,0.6789210671934117,0.9429174024289851
182,C8166,BER_Hx,3,0.8473484530411429,0.7243324400490605,0.9283305488750268
183,C8166,BER_Hx,4,0.8457223087082382,0.7358459084513551,0.9212193327620234
184,C8166,BER_Hx,5,0.8466848912126165,0.7465647912513046,0.9127230948531452
185,C8166,BER_Hx,10,0.8460571853267905,0.7813457365947363,0.8975938203679086
186,C8166,BER_Hx,20,0.8476689202533625,0.8042371196091062,0.8853273042533739
187,C8166,BER_Hx,30,0.846577097145595,0.8111014457532743,0.8773136512018276
188,C8166,BER_Hx,100,0.846653586431073,0.8273786289330826,0.86442658838106
189,C8166,BER_Hx,500,0.84654382779243,0.8382244478475869,0.8551827592372652
190,C8166,BER_UG,1,0.9937033054298466,0.9576917057902973,1.0
191,C8166,BER_UG,2,0.9937228367808779,0.9689470815706833,1.0
192,C8166,BER_UG,3,0.9933803092727306,0.9715353634706551,1.0
193,C8166,BER_UG,4,0.9932625362316978,0.9731502160436337,1.0
194,C8166,BER_UG,5,0.9931796884998086,0.9758184638162524,0.9998302953154595
195,C8166,BER_UG,10,0.9934063780616911,0.9826369497642689,0.9989278794989451
196,C8166,BER_UG,20,0.9934156122425081,0.98610216356687,0.9979734674787216
197,C8166,BER_UG,30,0.9936031244388303,0.9885409310867188,0.9973709103162753
198,C8166,BER_UG,100,0.9935356747509537,0.9905607691911248,0.9960215097935053
199,C8166,BER_UG,500,0.9934157596628601,0.9920798418627385,0.9945318490513635
200,C8166,DR_O6MeG,1,0.8315819578544095,0.425531914893617,0.9813084112149533
201,C8166,DR_O6MeG,2,0.819458297796471,0.5598048994347461,0.9551784416144561
202,C8166,DR_O6MeG,3,0.8258142466929174,0.6411756134046203,0.9353355287171498
203,C8166,DR_O6MeG,4,0.825759891209965,0.6564739830862049,0.924047072389846
204,C8166,DR_O6MeG,5,0.8254957388166568,0.6836015115986449,0.9174443939185488
205,C8166,DR_O6MeG,10,0.8252425183138968,0.7327722290909999,0.896004059752281
206,C8166,DR_O6MeG,20,0.8256747827575903,0.7643223668858302,0.8797700354223761
207,C8166,DR_O6MeG,30,0.8239383525870431,0.7697784915228458,0.8696785774728623
208,C8166,DR_O6MeG,100,0.824994932474556,0.7965381214452496,0.852691712109464
209,C8166,DR_O6MeG,500,0.8249569693384045,0.8122266449535525,0.8367004244663266
210,C8166,MMR,1,0.13989290246724012,0.0,0.41782608695652135
211,C8166,MMR,2,0.14118001270984137,0.01399024340592062,0.32938119493392065
212,C8166,MMR,3,0.1382174606444077,0.03247945564187546,0.29158012337109873
213,C8166,MMR,4,0.13863633338634304,0.040857341412134165,0.2664312041037673
214,C8166,MMR,5,0.1405123691245936,0.05044471835565176,0.26177196345656534
215,C8166,MMR,10,0.14049918789744792,0.07108153443345183,0.2225075936058044
216,C8166,MMR,20,0.14235454356235813,0.09305668566766413,0.19805221836731837
217,C8166,MMR,30,0.14226250115368325,0.10172472566451246,0.18642551706217636
218,C8166,MMR,100,0.14156384233178704,0.11881148039534371,0.1677397110354907
219,C8166,MMR,500,0.1411852971378616,0.1306366173668464,0.15242084216602544
220,C8166,NER,1,0.10077201060461811,0.0,0.4038461446762085
221,C8166,NER,2,0.09838185699353925,0.008771929889917374,0.2799943134188652
222,C8166,NER,3,0.09969574018660933,0.016363087855279446,0.2510865166783332
223,C8166,NER,4,0.10177412606589496,0.023636263655498625,0.2509909994900226
224,C8166,NER,5,0.10133431455725804,0.029893885320052504,0.22810553684830664
225,C8166,NER,10,0.09962539251148701,0.04652515091001987,0.17503229938447476
226,C8166,NER,20,0.10175747747346758,0.06036249026656151,0.1545674793422222
227,C8166,NER,30,0.10316567551344633,0.06715380940586328,0.1466701626777649
228,C8166,NER,100,0.10250670506060124,0.08155519422143698,0.12677306756377218
229,C8166,NER,500,0.10239269864559174,0.092334596067667,0.11259085796773433
230,C8166,NHEJ,1,0.9465796571224928,0.18478260934352875,2.244526463747024
231,C8166,NHEJ,2,0.9537544577866792,0.3998041778802872,1.7892897516489026
232,C8166,NHEJ,3,0.9644806069433689,0.4786767199635506,1.6991098433732976
233,C8166,NHEJ,4,0.9598615692555904,0.5344596385955811,1.589948698878288
234,C8166,NHEJ,5,0.9611530377268791,0.5972185984253884,1.5112457036972045
235,C8166,NHEJ,10,0.9605493591427803,0.6749961540102959,1.3593883246183396
236,C8166,NHEJ,20,0.9556747803092003,0.7488007739186286,1.1865981668233871
237,C8166,NHEJ,30,0.9594521323442459,0.7852642387151718,1.153226062655449
238,C8166,NHEJ,100,0.9628569546937943,0.8633386686444282,1.066431987285614
239,C8166,NHEJ,500,0.9621795109510421,0.9160525366663933,1.011150202155113
240,CHLA06ATRT,BER_8oxoG_C,1,0.9199698395303454,0.7941176470588235,0.9836065573770492
241,CHLA06ATRT,BER_8oxoG_C,2,0.9191342978090421,0.8534587520573725,0.9660854237482337
242,CHLA06ATRT,BER_8oxoG_C,3,0.9204930139999532,0.8673355228508329,0.9593947637723784
243,CHLA06ATRT,BER_8oxoG_C,4,0.9195134124393775,0.8754281222554714,0.9537827849060172
244,CHLA06ATRT,BER_8oxoG_C,5,0.9187858943200489,0.87886512308442,0.9495704236922295
245,CHLA06ATRT,BER_8oxoG_C,10,0.9192030006943245,0.8916914161757868,0.9439502555121067
246,CHLA06ATRT,BER_8oxoG_C,20,0.9195172830409792,0.9009631807596217,0.936560415882725
247,CHLA06ATRT,BER_8oxoG_C,30,0.919000520908536,0.9023819182849588,0.9326215192800502
248,CHLA06ATRT,BER_8oxoG_C,100,0.918849188272724,0.9100812695628094,0.9264960899849243
249,CHLA06ATRT,BER_8oxoG_C,500,0.9189220742388183,0.9150146524605339,0.922825009568356
250,CHLA06ATRT,BER_A_8oxoG,1,0.5545223558352379,0.2962962962962963,0.7720588235294118
251,CHLA06ATRT,BER_A_8oxoG,2,0.5562684646599015,0.3923703307773556,0.707135250628969
252,CHLA06ATRT,BER_A_8oxoG,3,0.5611487501436944,0.4256361337405414,0.683573770295633
253,CHLA06ATRT,BER_A_8oxoG,4,0.5551775473458587,0.4329552583133348,0.6652846091852654
254,CHLA06ATRT,BER_A_8oxoG,5,0.556254111430774,0.45372475295183623,0.6565628850442463
255,CHLA06ATRT,BER_A_8oxoG,10,0.5547055734592465,0.4821104247418621,0.6236518826368241
256,CHLA06ATRT,BER_A_8oxoG,20,0.5555562346922831,0.49897350141326385,0.6086900231924897
257,CHLA06ATRT,BER_A_8oxoG,30,0.5566034157247939,0.5114354207612692,0.5991498386472085
258,CHLA06ATRT,BER_A_8oxoG,100,0.5565384513502203,0.5321236735962089,0.580677819556764
259,CHLA06ATRT,BER_A_8oxoG,500,0.5558337959817822,0.5457049946589531,0.5661878800853922
260,CHLA06ATRT,BER_Hx,1,0.9362931933628025,0.8465284435922019,0.9924528301886792
261,CHLA06ATRT,BER_Hx,2,0.9363694230115266,0.8448184341534262,0.98505248031988
262,CHLA06ATRT,BER_Hx,3,0.9358713336172026,0.8634047420283244,0.9761407398347451
263,CHLA06ATRT,BER_Hx,4,0.9337419675797054,0.8640279963585817,0.9730305590871544
264,CHLA06ATRT,BER_Hx,5,0.9352177083614531,0.8778163394825881,0.9702523242536711
265,CHLA06ATRT,BER_Hx,10,0.9358086465396954,0.897281674785756,0.9608048793615693
266,CHLA06ATRT,BER_Hx,20,0.9351858467999643,0.9101666375748166,0.9541099894538981
267,CHLA06ATRT,BER_Hx,30,0.9346891056698601,0.915606834907606,0.9518527310968348
268,CHLA06ATRT,BER_Hx,100,0.9348630975406776,0.9240651542285024,0.9441519560804517
269,CHLA06ATRT,BER_Hx,500,0.934996213996735,0.9302338683333878,0.9392207814263833
270,CHLA06ATRT,BER_UG,1,0.9843285908173127,0.910411622276029,1.0
271,CHLA06ATRT,BER_UG,2,0.9849153666819723,0.9402231012507827,1.0
272,CHLA06ATRT,BER_UG,3,0.9850333521550669,0.94827343996057,1.0
273,CHLA06ATRT,BER_UG,4,0.984532443892182,0.9535678079274168,0.9994226327944573
274,CHLA06ATRT,BER_UG,5,0.9850725127941132,0.9599139498576605,0.9989592822659829
275,CHLA06ATRT,BER_UG,10,0.9853312277004449,0.9683049772733262,0.9971626334194184
276,CHLA06ATRT,BER_UG,20,0.9851922497209503,0.972560874318426,0.9934769624727913
277,CHLA06ATRT,BER_UG,30,0.9853547636447813,0.9762506406166364,0.9925341568131213
278,CHLA06ATRT,BER_UG,100,0.9851132207845403,0.9798541268388111,0.9897425498248426
279,CHLA06ATRT,BER_UG,500,0.9851930368269857,0.9831116462902483,0.9871246125671417
280,CHLA06ATRT,DR_O6MeG,1,0.9418515017599662,0.7816901408450704,0.9902912621359223
281,CHLA06ATRT,DR_O6MeG,2,0.9425239992865961,0.8360011930801353,0.9816002264089917
282,CHLA06ATRT,DR_O6MeG,3,0.9449747032614056,0.858029345364645,0.9787811689315603
283,CHLA06ATRT,DR_O6MeG,4,0.9439933924881185,0.8757834481630381,0.9744668911832316
284,CHLA06ATRT,DR_O6MeG,5,0.9405085168951658,0.8162978028707788,0.9716915420165328
285,CHLA06ATRT,DR_O6MeG,10,0.9419897343118898,0.8746547159828485,0.9674581223947375
286,CHLA06ATRT,DR_O6MeG,20,0.9427499939362461,0.9062835242847574,0.9612637140015293
287,CHLA06ATRT,DR_O6MeG,30,0.9419798792258353,0.9113513308579505,0.9598467330371887
288,CHLA06ATRT,DR_O6MeG,100,0.9419290732663921,0.9259112260665099,0.953498500787289
289,CHLA06ATRT,DR_O6MeG,500,0.941928801643109,0.9357102092625194,0.9474885925733222
290,CHLA06ATRT,MMR,1,0.12827659123380689,0.0,0.4107142857142857
291,CHLA06ATRT,MMR,2,0.12240837774337801,0.021976094276094277,0.29876874297813494
292,CHLA06ATRT,MMR,3,0.1267240259201148,0.031845714705130986,0.2740012152738893
293,CHLA06ATRT,MMR,4,0.12423191363884897,0.03876921088565814,0.24531887734414637
294,CHLA06ATRT,MMR,5,0.12528135809149007,0.04514965486948353,0.22914570594833242
295,CHLA06ATRT,MMR,10,0.12341355126789665,0.06352272439209644,0.19656727114653133
296,CHLA06ATRT,MMR,20,0.1252845337591177,0.07929648693148665,0.17863176280524823
297,CHLA06ATRT,MMR,30,0.12549083995584545,0.08724512853887254,0.16438444475512867
298,CHLA06ATRT,MMR,100,0.125364983536039,0.10551155041565786,0.1463376895482833
299,CHLA06ATRT,MMR,500,0.12548599298588786,0.1167920300849789,0.1351682460560071
300,CHLA06ATRT,NER,1,0.08418962099356576,0.0,0.5
301,CHLA06ATRT,NER,2,0.08223104531108402,0.013376257405616343,0.32857313454151155
302,CHLA06ATRT,NER,3,0.08637221679929644,0.015565469348803162,0.30237674117088315
303,CHLA06ATRT,NER,4,0.08758436834532768,0.020557885011658072,0.2546080984175204
304,CHLA06ATRT,NER,5,0.08650080340728164,0.0239349567797035,0.2372812420129776
305,CHLA06ATRT,NER,10,0.08613146740943194,0.03188403882086277,0.18549483530223365
306,CHLA06ATRT,NER,20,0.08582889562286436,0.04432972790673375,0.15164920426905154
307,CHLA06ATRT,NER,30,0.08679418182745575,0.048064461909234524,0.1341714784502983
308,CHLA06ATRT,NER,100,0.08729114847630262,0.06379824616014958,0.11428265329450368
309,CHLA06ATRT,NER,500,0.08744174636155366,0.07707952186465264,0.09854806307703255
310,CHLA06ATRT,NHEJ,1,1.5063996013104917,0.6000000238418579,3.1758241653442383
311,CHLA06ATRT,NHEJ,2,1.5328385925889014,0.797369658946991,2.757190555334091
312,CHLA06ATRT,NHEJ,3,1.52348669013381,0.8719083487987519,2.3763427793979646
313,CHLA06ATRT,NHEJ,4,1.5306247432231903,0.9958948016166687,2.1975556790828703
314,CHLA06ATRT,NHEJ,5,1.499033559501171,1.0196237832307815,2.0867131531238554
315,CHLA06ATRT,NHEJ,10,1.5178649091720582,1.1692076593637466,1.9518071502447127
316,CHLA06ATRT,NHEJ,20,1.5061907091140747,1.2261538177728653,1.7869724959135056
317,CHLA06ATRT,NHEJ,30,1.5072117565870284,1.2929102897644043,1.7296742409467696
318,CHLA06ATRT,NHEJ,100,1.5085716531276703,1.3846211224794387,1.6395927399396895
319,CHLA06ATRT,NHEJ,500,1.511368489742279,1.4565386652946473,1.5694384813308715
